ticket_id,timestamp,complaint_text,department_id,district,neighborhood,latitude,longitude,platform
764,2024-12-26 23:04:53,"İyi günler, Atatürk Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Başakşehir,Başak,41.073763,28.791259,İstanbul Senin
765,2024-12-25 19:26:51,"Günaydın, Kennedy Sokaktaki binaya ruhsatsız kat çıkıldı. 4 kat olan binaya 2 kat daha eklediler. İmar planına aykırı, kontrol edin. Hem ışığımızı kesti hem tehlikeli.",9,Beşiktaş,Levent,41.076475,29.010185,ALO153
766,2024-12-25 10:03:47,"Merhabalar, işyeri açma ruhsatı için 45 gün önce başvurdum. Hala sonuç yok. Süreç ne durumda? Dükkan kirada bekliyor. Lütfen hızlandırın.",9,Şişli,Osmanbey,41.049182,28.986851,Email
767,2024-12-25 22:56:24,"İyi günler, Cumhuriyet Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Sancaktepe,Emek,40.991663,29.246351,ALO153
768,2024-12-27 09:53:48,"Selam, tadilat ruhsatı için hangi belgeler gerek? Banyoyu yenileyeceğiz. Prosedür nedir?",9,Sultanbeyli,Battalgazi,40.968689,29.254216,Email
769,2024-12-26 13:00:34,"İyi günler, Atatürk Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Beşiktaş,Etiler,41.074172,29.022084,ALO153
770,2024-12-26 02:55:17,"Günaydın, Büyükdere Sokaktaki binaya ruhsatsız kat çıkıldı. 4 kat olan binaya 2 kat daha eklediler. İmar planına aykırı, kontrol edin. Hem ışığımızı kesti hem tehlikeli.",9,Gaziosmanpaşa,Karlıtepe,41.092328,28.892498,ALO153
771,2024-12-27 17:22:01,"Günaydın, İnönü Sokaktaki binaya ruhsatsız kat çıkıldı. 4 kat olan binaya 2 kat daha eklediler. İmar planına aykırı, kontrol edin. Hem ışığımızı kesti hem tehlikeli.",9,Tuzla,İçmeler,40.861631,29.268572,İstanbul Senin
772,2024-12-27 04:13:13,"Günaydın, Atatürk Sokaktaki binaya ruhsatsız kat çıkıldı. 4 kat olan binaya 2 kat daha eklediler. İmar planına aykırı, kontrol edin. Hem ışığımızı kesti hem tehlikeli.",9,Ümraniye,Çakmak,41.030688,29.151616,ALO153
773,2024-12-25 03:03:15,"İyi günler, Büyükdere Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Ümraniye,Çakmak,41.032349,29.154649,Email
774,2024-12-25 03:54:56,"Merhabalar, işyeri açma ruhsatı için 45 gün önce başvurdum. Hala sonuç yok. Süreç ne durumda? Dükkan kirada bekliyor. Lütfen hızlandırın.",9,Maltepe,Cevizli,40.940202,29.147438,Email
775,2024-12-26 10:12:53,"Merhaba, inşaat ruhsatı başvurum 6 aydır bekliyor. Eksik bir şey var mı? Neden gecikiyor? Arsa boş duruyor, faiz ödüyorum.",9,Pendik,Kurtköy,40.906738,29.222649,Email
776,2024-12-25 11:45:36,"Merhaba, inşaat ruhsatı başvurum 6 aydır bekliyor. Eksik bir şey var mı? Neden gecikiyor? Arsa boş duruyor, faiz ödüyorum.",9,Ataşehir,Kayışdağı,40.978381,29.145472,Email
777,2024-12-25 20:47:26,"Selam, tadilat ruhsatı için hangi belgeler gerek? Banyoyu yenileyeceğiz. Prosedür nedir?",9,Çekmeköy,Merkez,41.047142,29.228334,ALO153
778,2024-12-26 12:18:34,"Günaydın, Sahil Sokaktaki binaya ruhsatsız kat çıkıldı. 4 kat olan binaya 2 kat daha eklediler. İmar planına aykırı, kontrol edin. Hem ışığımızı kesti hem tehlikeli.",9,Zeytinburnu,Kazlıçeşme,41.001613,28.899502,Email
779,2024-12-25 00:05:57,"Selam, tadilat ruhsatı için hangi belgeler gerek? Banyoyu yenileyeceğiz. Prosedür nedir?",9,Esenler,Menderes,41.041238,28.874714,İstanbul Senin
780,2024-12-27 22:37:42,"Merhaba, inşaat ruhsatı başvurum 6 aydır bekliyor. Eksik bir şey var mı? Neden gecikiyor? Arsa boş duruyor, faiz ödüyorum.",9,Beyoğlu,Galata,41.025989,28.973249,ALO153
781,2024-12-26 08:20:35,"Merhaba, inşaat ruhsatı başvurum 6 aydır bekliyor. Eksik bir şey var mı? Neden gecikiyor? Arsa boş duruyor, faiz ödüyorum.",9,Esenler,Menderes,41.041954,28.875002,ALO153
782,2024-12-27 18:32:24,"Merhaba, inşaat ruhsatı başvurum 6 aydır bekliyor. Eksik bir şey var mı? Neden gecikiyor? Arsa boş duruyor, faiz ödüyorum.",9,Sultangazi,Cebeci,41.106295,28.846431,ALO153
783,2024-12-26 01:01:56,"Selam, tadilat ruhsatı için hangi belgeler gerek? Banyoyu yenileyeceğiz. Prosedür nedir?",9,Ataşehir,Barbaros,40.987992,29.123624,ALO153
784,2024-12-25 23:47:48,"Merhaba, inşaat ruhsatı başvurum 6 aydır bekliyor. Eksik bir şey var mı? Neden gecikiyor? Arsa boş duruyor, faiz ödüyorum.",9,Arnavutköy,Anadolu,41.182742,28.672943,ALO153
785,2024-12-25 10:06:08,"Günaydın, İnönü Sokaktaki binaya ruhsatsız kat çıkıldı. 4 kat olan binaya 2 kat daha eklediler. İmar planına aykırı, kontrol edin. Hem ışığımızı kesti hem tehlikeli.",9,Kadıköy,Caferağa,40.990552,29.026066,İstanbul Senin
786,2024-12-27 23:23:26,"Günaydın, Kennedy Sokaktaki binaya ruhsatsız kat çıkıldı. 4 kat olan binaya 2 kat daha eklediler. İmar planına aykırı, kontrol edin. Hem ışığımızı kesti hem tehlikeli.",9,Arnavutköy,Bolluca,41.197791,28.660767,Email
787,2024-12-25 07:12:25,"Merhabalar, işyeri açma ruhsatı için 45 gün önce başvurdum. Hala sonuç yok. Süreç ne durumda? Dükkan kirada bekliyor. Lütfen hızlandırın.",9,Kadıköy,Suadiye,40.963892,29.075366,Email
788,2024-12-26 15:55:09,"Merhaba, inşaat ruhsatı başvurum 6 aydır bekliyor. Eksik bir şey var mı? Neden gecikiyor? Arsa boş duruyor, faiz ödüyorum.",9,Kadıköy,Göztepe,40.974981,29.064974,ALO153
789,2024-12-27 06:29:43,"Günaydın, Büyükdere Sokaktaki binaya ruhsatsız kat çıkıldı. 4 kat olan binaya 2 kat daha eklediler. İmar planına aykırı, kontrol edin. Hem ışığımızı kesti hem tehlikeli.",9,Ümraniye,Çakmak,41.030617,29.154537,İstanbul Senin
790,2024-12-25 22:35:07,"Merhabalar, işyeri açma ruhsatı için 45 gün önce başvurdum. Hala sonuç yok. Süreç ne durumda? Dükkan kirada bekliyor. Lütfen hızlandırın.",9,Kağıthane,Gültepe,41.074775,28.972791,İstanbul Senin
791,2024-12-25 11:01:20,"Merhabalar, işyeri açma ruhsatı için 45 gün önce başvurdum. Hala sonuç yok. Süreç ne durumda? Dükkan kirada bekliyor. Lütfen hızlandırın.",9,Eyüpsultan,Alibeyköy,41.070505,28.914178,Email
792,2024-12-25 16:50:21,"Merhaba, inşaat ruhsatı başvurum 6 aydır bekliyor. Eksik bir şey var mı? Neden gecikiyor? Arsa boş duruyor, faiz ödüyorum.",9,Kadıköy,Moda,40.983964,29.025686,Email
793,2024-12-27 00:59:53,"Günaydın, Bağdat Sokaktaki binaya ruhsatsız kat çıkıldı. 4 kat olan binaya 2 kat daha eklediler. İmar planına aykırı, kontrol edin. Hem ışığımızı kesti hem tehlikeli.",9,Çatalca,Kaleiçi,41.139264,28.434363,ALO153
794,2024-12-25 00:43:29,"Merhaba, inşaat ruhsatı başvurum 6 aydır bekliyor. Eksik bir şey var mı? Neden gecikiyor? Arsa boş duruyor, faiz ödüyorum.",9,Fatih,Sultanahmet,41.007725,28.980708,ALO153
795,2024-12-25 08:23:10,"Selam, tadilat ruhsatı için hangi belgeler gerek? Banyoyu yenileyeceğiz. Prosedür nedir?",9,Bakırköy,Ataköy,40.973540,28.861980,Email
796,2024-12-26 23:07:01,"İyi günler, İnönü Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Başakşehir,Başak,41.072532,28.791893,Email
797,2024-12-27 19:51:32,"Merhaba, inşaat ruhsatı başvurum 6 aydır bekliyor. Eksik bir şey var mı? Neden gecikiyor? Arsa boş duruyor, faiz ödüyorum.",9,Avcılar,Merkez,40.983358,28.721878,ALO153
798,2024-12-27 20:38:26,"İyi günler, Cumhuriyet Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Şişli,Nişantaşı,41.044642,28.991783,Email
799,2024-12-26 16:39:44,"Merhabalar, işyeri açma ruhsatı için 45 gün önce başvurdum. Hala sonuç yok. Süreç ne durumda? Dükkan kirada bekliyor. Lütfen hızlandırın.",9,Kağıthane,Çağlayan,41.070010,28.964261,Email
800,2024-12-25 17:53:52,"Merhaba, inşaat ruhsatı başvurum 6 aydır bekliyor. Eksik bir şey var mı? Neden gecikiyor? Arsa boş duruyor, faiz ödüyorum.",9,Çekmeköy,Alemdağ,41.045500,29.212652,İstanbul Senin
801,2024-12-25 02:55:01,"Günaydın, İstiklal Sokaktaki binaya ruhsatsız kat çıkıldı. 4 kat olan binaya 2 kat daha eklediler. İmar planına aykırı, kontrol edin. Hem ışığımızı kesti hem tehlikeli.",9,Sarıyer,Maslak,41.107511,28.993938,Email
802,2024-12-26 08:54:03,"Selam, tadilat ruhsatı için hangi belgeler gerek? Banyoyu yenileyeceğiz. Prosedür nedir?",9,Ataşehir,Kayışdağı,40.980371,29.144597,İstanbul Senin
803,2024-12-25 22:46:27,"Merhabalar, işyeri açma ruhsatı için 45 gün önce başvurdum. Hala sonuç yok. Süreç ne durumda? Dükkan kirada bekliyor. Lütfen hızlandırın.",9,Beşiktaş,Etiler,41.075505,29.021364,ALO153
804,2024-12-25 03:32:47,"İyi günler, Kennedy Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Sultangazi,Cebeci,41.109750,28.845192,İstanbul Senin
805,2024-12-26 11:33:27,"Selam, tadilat ruhsatı için hangi belgeler gerek? Banyoyu yenileyeceğiz. Prosedür nedir?",9,Başakşehir,Başak,41.073039,28.792610,Email
806,2024-12-25 01:28:13,"Merhabalar, işyeri açma ruhsatı için 45 gün önce başvurdum. Hala sonuç yok. Süreç ne durumda? Dükkan kirada bekliyor. Lütfen hızlandırın.",9,Büyükçekmece,Güzelce,41.031845,28.594731,İstanbul Senin
807,2024-12-26 13:20:33,"İyi günler, Kennedy Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Adalar,Büyükada,40.861589,29.121876,İstanbul Senin
808,2024-12-27 07:12:52,"Merhabalar, işyeri açma ruhsatı için 45 gün önce başvurdum. Hala sonuç yok. Süreç ne durumda? Dükkan kirada bekliyor. Lütfen hızlandırın.",9,Fatih,Fındıkzade,41.010606,28.940737,Email
809,2024-12-26 22:33:44,"Merhabalar, işyeri açma ruhsatı için 45 gün önce başvurdum. Hala sonuç yok. Süreç ne durumda? Dükkan kirada bekliyor. Lütfen hızlandırın.",9,Çatalca,Ferhatpaşa,41.140544,28.424080,Email
810,2024-12-25 14:22:18,"Selam, tadilat ruhsatı için hangi belgeler gerek? Banyoyu yenileyeceğiz. Prosedür nedir?",9,Kağıthane,Gültepe,41.072125,28.972702,Email
811,2024-12-26 00:55:15,"Selam, tadilat ruhsatı için hangi belgeler gerek? Banyoyu yenileyeceğiz. Prosedür nedir?",9,Gaziosmanpaşa,Karlıtepe,41.090286,28.889627,İstanbul Senin
812,2024-12-26 05:43:30,"İyi günler, Barbaros Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Şişli,Nişantaşı,41.044934,28.995395,İstanbul Senin
813,2024-12-25 13:42:50,"İyi günler, Atatürk Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Esenyurt,Akevler,41.013210,28.671086,Email
814,2024-12-27 18:42:14,"İyi günler, Atatürk Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Bahçelievler,Bahçelievler,41.005126,28.844287,Email
815,2024-12-25 08:32:56,"Günaydın, Fatih Sokaktaki binaya ruhsatsız kat çıkıldı. 4 kat olan binaya 2 kat daha eklediler. İmar planına aykırı, kontrol edin. Hem ışığımızı kesti hem tehlikeli.",9,Fatih,Fındıkzade,41.009959,28.941584,ALO153
816,2024-12-26 11:10:19,"İyi günler, Büyükdere Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Pendik,Velibaba,40.911694,29.230256,Email
817,2024-12-25 23:05:03,"Merhabalar, işyeri açma ruhsatı için 45 gün önce başvurdum. Hala sonuç yok. Süreç ne durumda? Dükkan kirada bekliyor. Lütfen hızlandırın.",9,Bayrampaşa,Cevatpaşa,41.042407,28.894645,Email
818,2024-12-25 01:42:35,"İyi günler, Sahil Caddesindeki inşaatta izinsiz çalışma var. Denetim gelmiyor mu? Projeye uymayan şeyler yapıyorlar.",9,Büyükçekmece,Dizdariye,41.027201,28.582873,Email
819,2024-12-26 23:40:20,"Merhaba, inşaat ruhsatı başvurum 6 aydır bekliyor. Eksik bir şey var mı? Neden gecikiyor? Arsa boş duruyor, faiz ödüyorum.",9,Gaziosmanpaşa,Yenimahalle,41.085175,28.888303,İstanbul Senin
820,2024-12-25 18:40:00,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Bakırköy,Florya,40.973684,28.787228,İstanbul Senin
821,2024-12-27 09:43:31,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Sarıyer,Tarabya,41.126940,29.063259,İstanbul Senin
822,2024-12-27 00:28:27,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Bakırköy,Yeşilköy,40.970280,28.821871,ALO153
823,2024-12-26 13:45:55,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Silivri,Gümüşyaka,41.083448,28.212058,ALO153
824,2024-12-27 00:56:46,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Üsküdar,Salacak,41.021794,29.014569,ALO153
825,2024-12-26 19:59:59,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Pendik,Velibaba,40.913213,29.231896,İstanbul Senin
826,2024-12-26 06:50:53,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Beyoğlu,Taksim,41.035429,28.985808,İstanbul Senin
827,2024-12-27 02:12:31,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Eyüpsultan,Alibeyköy,41.071288,28.914806,İstanbul Senin
828,2024-12-25 04:58:48,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Sarıyer,Emirgan,41.114308,29.052631,ALO153
829,2024-12-27 17:33:38,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Bakırköy,Kartaltepe,40.987751,28.892714,İstanbul Senin
830,2024-12-26 21:04:44,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Arnavutköy,Anadolu,41.181390,28.674615,Email
831,2024-12-27 10:25:27,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Adalar,Büyükada,40.859980,29.123765,İstanbul Senin
832,2024-12-27 19:46:56,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Kadıköy,Fenerbahçe,40.967025,29.039934,Email
833,2024-12-25 03:24:51,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Beyoğlu,Galata,41.027835,28.976270,ALO153
834,2024-12-26 14:15:37,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Küçükçekmece,Fevzi Çakmak,41.055295,28.754242,ALO153
835,2024-12-27 12:02:21,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Sarıyer,Maslak,41.107292,28.993206,İstanbul Senin
836,2024-12-27 14:15:49,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Maltepe,Altayçeşme,40.946803,29.122013,Email
837,2024-12-25 01:20:30,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Bahçelievler,Şirinevler,41.002496,28.837704,İstanbul Senin
838,2024-12-26 17:30:09,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Kağıthane,Çağlayan,41.069636,28.962813,ALO153
839,2024-12-26 02:36:23,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Şişli,Nişantaşı,41.045154,28.991798,ALO153
840,2024-12-25 12:48:48,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Beyoğlu,Taksim,41.037315,28.984207,İstanbul Senin
841,2024-12-27 02:50:01,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Kartal,Kordonboyu,40.902080,29.167221,ALO153
842,2024-12-26 13:02:59,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Çatalca,Kaleiçi,41.139136,28.434093,İstanbul Senin
843,2024-12-27 15:33:48,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Bakırköy,Yeşilköy,40.968648,28.825366,Email
844,2024-12-26 03:45:36,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Fatih,Laleli,41.012159,28.957358,ALO153
845,2024-12-26 05:56:44,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Arnavutköy,Bolluca,41.195638,28.662187,İstanbul Senin
846,2024-12-27 08:54:54,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Sultanbeyli,Battalgazi,40.968496,29.253885,ALO153
847,2024-12-27 06:19:26,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Ataşehir,Kayışdağı,40.979880,29.146913,İstanbul Senin
848,2024-12-26 01:59:27,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Bahçelievler,Bahçelievler,41.006975,28.846750,ALO153
849,2024-12-25 01:19:16,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Üsküdar,Çengelköy,41.052867,29.051491,Email
850,2024-12-26 15:59:18,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Arnavutköy,Anadolu,41.181049,28.674602,ALO153
851,2024-12-25 06:33:19,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Çatalca,Kaleiçi,41.137417,28.436223,Email
852,2024-12-27 23:51:53,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Bahçelievler,Soğanlı,41.002171,28.860330,ALO153
853,2024-12-25 19:28:13,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Beşiktaş,Bebek,41.079132,29.043299,ALO153
854,2024-12-26 16:57:15,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Sarıyer,İstinye,41.110706,29.051336,İstanbul Senin
855,2024-12-27 01:45:21,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Pendik,Velibaba,40.912761,29.229958,ALO153
856,2024-12-27 16:22:50,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Sarıyer,İstinye,41.107531,29.052582,ALO153
857,2024-12-26 02:15:40,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Avcılar,Firüzköy,40.990303,28.718028,Email
858,2024-12-27 09:57:43,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Beykoz,Anadolu Hisarı,41.080362,29.064056,İstanbul Senin
859,2024-12-26 01:03:06,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Tuzla,Aydınlı,40.844898,29.280741,İstanbul Senin
860,2024-12-27 06:03:44,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Bakırköy,Yeşilköy,40.970147,28.825306,ALO153
861,2024-12-26 00:49:03,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Tuzla,Aydınlı,40.846935,29.279635,İstanbul Senin
862,2024-12-26 19:49:59,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Şişli,Mecidiyeköy,41.061771,28.992957,Email
863,2024-12-26 04:14:46,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Şişli,Mecidiyeköy,41.064217,28.991217,Email
864,2024-12-25 20:38:31,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Esenler,Atışalanı,41.037484,28.869653,ALO153
865,2024-12-26 03:18:53,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Beykoz,Anadolu Hisarı,41.079200,29.064783,ALO153
866,2024-12-27 09:24:47,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Beyoğlu,Cihangir,41.034234,28.981403,Email
867,2024-12-26 09:47:53,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Sultanbeyli,Abdurrahmangazi,40.962751,29.262395,Email
868,2024-12-25 02:20:43,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Kartal,Yakacık,40.914398,29.177002,ALO153
869,2024-12-27 11:43:44,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Beşiktaş,Bebek,41.078720,29.044309,İstanbul Senin
870,2024-12-26 07:04:33,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Esenyurt,Fatih,41.017963,28.684257,ALO153
871,2024-12-25 01:43:56,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Bağcılar,Güneşli,41.033084,28.846578,ALO153
872,2024-12-25 01:43:35,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Esenyurt,Akevler,41.011379,28.674219,İstanbul Senin
873,2024-12-26 07:57:59,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Maltepe,Cevizli,40.939807,29.146206,ALO153
874,2024-12-27 09:23:21,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Kartal,Kordonboyu,40.901186,29.168740,ALO153
875,2024-12-27 02:15:16,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Bayrampaşa,Cevatpaşa,41.043972,28.896167,Email
876,2024-12-27 19:48:50,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Tuzla,Aydınlı,40.844378,29.282384,ALO153
877,2024-12-25 04:16:42,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Silivri,Alibeyli,41.074666,28.221883,ALO153
878,2024-12-26 09:28:58,"Merhaba, 10 gündür dönüş bekliyorum. Ne zaman çözülecek? En azından bilgilendirme yapsanız. Başvuru: 54321.",10,Fatih,Fındıkzade,41.007753,28.937867,ALO153
879,2024-12-25 12:35:45,"İyi günler, başvuru numaram 11223. 2 hafta önce yaptım, sonuç ne zaman? Siteden sorgulayamıyorum, hep 'işlemde' yazıyor.",10,Üsküdar,Çengelköy,41.054284,29.053548,Email
880,2024-12-25 02:15:46,"Merhabalar, 3 hafta önce şikayet ettim. Numara: 2024/12345. Hala çözülmedi, ne zaman sonuçlanacak? Hiç arama yapılmadı bile.",10,Fatih,Laleli,41.011605,28.958326,Email
881,2024-12-25 16:55:57,"Günaydın, geçen hafta ALO 153ten bildirdim. Başvuru: 98765. Durumu öğrenmek istiyorum, ne aşamada?",10,Sarıyer,İstinye,41.107132,29.052171,Email
882,2024-12-26 01:18:05,"Selam, şikayetim yanlış birime gitmiş. Su kesintisini temizlik dairesine göndermişsiniz. Düzeltir misiniz? No: 66778.",10,Avcılar,Firüzköy,40.990772,28.719082,ALO153
